geoname_id,country_name,city_name
2810808,Germany,Wernigerode
2810813,Germany,Wernfels
2810815,Germany,Werneuchen
2810818,Germany,Wernesgruen
2810828,Germany,Wernersberg
2810832,Germany,Werneck
2810833,Germany,Werne
2810840,Germany,Wernberg-Koblitz
2810841,Germany,Wernau
2810848,Germany,Wermsdorf
2810855,Germany,Wermelskirchen
2810860,Germany,Werlte
2810878,Germany,Werl
2810883,Germany,Werkhausen
2810917,Germany,Werdum
2810919,Germany,Werdohl
2810922,Germany,Werdershausen
2810945,Germany,Werder
2810969,Germany,Werdau
2810970,Germany,Werda
2811000,Germany,Werbach
2811013,Germany,Wenzenbach
2811031,Germany,Wentorf bei Hamburg
2811062,Germany,Wenningstedt
2811072,Germany,Wennigsen
2811173,Germany,Wendtorf
2811204,Germany,Wendlingen am Neckar
2811218,Germany,Wendisch Rietz
2811227,Germany,Wendisch Evern
2811236,Germany,Wendisch Baggendorf
2811278,Germany,Wenden
2811292,Germany,Wendelstein
2811311,Germany,Wendehausen
2811317,Germany,Wendeburg
2811334,Germany,Wemmetsweiler
2811342,Germany,Wemding
2811346,Germany,Wembach
2811348,Germany,Welzow
2811354,Germany,Welzheim
2811361,Germany,Welver
2811387,Germany,Welsleben
2811392,Germany,Welshofen
2811403,Germany,Welschneudorf
2811420,Germany,Welschbillig
2811424,Germany,Welschbach
2811439,Germany,Welmbuttel
2811474,Germany,Welling
2811482,Germany,Wellheim
2811532,Germany,Wellen
2811534,Germany,Wellen
2811568,Germany,Weldingsfelden
2811570,Germany,Welden
2811571,Germany,Welden
2811611,Germany,Weitramsdorf
2811614,Germany,Weitnau
2811644,Germany,Weiterstadt
2811652,Germany,Weitersburg
2811653,Germany,Weitersborn
2811685,Germany,Weitefeld
2811698,Germany,Weisswasser
2811837,Germany,Weissenthurm
2811852,Germany,Weissenstadt
2811860,Germany,Weissensee
2811870,Germany,Weissenohe
2811879,Germany,Weissenhorn
2811899,Germany,Weissenfels
2811909,Germany,Weissenburg in Bayern
2811930,Germany,Weissenborn
2811941,Germany,Weissenberg
2812036,Germany,Weissbach
2812053,Germany,Weissach
2812067,Germany,Weismain
2812071,Germany,Weiskirchen
2812084,Germany,Weisenheim am Sand
2812085,Germany,Weisenheim am Berg
2812086,Germany,Weisendorf
2812092,Germany,Weisenbach
2812095,Germany,Weisen
2812099,Germany,Weisel
2812101,Germany,Weisdin
2812104,Germany,Weischlitz
2812129,Germany,Weiperfelden
2812145,Germany,Weinstadt-Endersbach
2812158,Germany,Weinsberg
2812174,Germany,Weinheim
2812196,Germany,Weingarten
2812197,Germany,Weingarten
2812203,Germany,Weingarten
2812204,Germany,Weingarten
2812225,Germany,Weinbohla
2812469,Germany,Weinbach
2812481,Germany,Weimar
2812482,Germany,Weimar
2812484,Germany,Weiltingen
2812497,Germany,Weilmuenster
2812502,Germany,Weil im Schonbuch
2812503,Germany,Stuttgart-Weilimdorf
2812509,Germany,Weilheim an der Teck
2812515,Germany,Weilheim
2812522,Germany,Weilerswist
2812541,Germany,Weiler im Allgaeu
2812568,Germany,Weilerbach
2812580,Germany,Weiler
2812584,Germany,Weiler
2812612,Germany,Weiler
2812617,Germany,Weilen unter den Rinnen
2812625,Germany,Weil der Stadt
2812626,Germany,Weilburg
2812634,Germany,Weilar
2812636,Germany,Weil am Rhein
2812644,Germany,Weil
2812655,Germany,Weikersheim
2812670,Germany,Weihmichl
2812752,Germany,Weiherhammer
2812831,Germany,Weihenzell
2812840,Germany,Weigsdorf
2812854,Germany,Weigenheim
2812931,Germany,Weidhausen
2812954,Germany,Weidenthal
2812958,Germany,Weidenstetten
2812992,Germany,Weidenhain
2812994,Germany,Weidenhahn
2813007,Germany,Weidenberg
2813039,Germany,Weiden
2813040,Germany,Weiden
2813110,Germany,Weida
2813145,Germany,Weichs
2813152,Germany,Weichering
2813157,Germany,Weichenried
2813176,Germany,Weibersbrunn
2813180,Germany,Weibern
2813209,Germany,Wehringen
2813216,Germany,Wehrheim
2813246,Germany,Wehrbleck
2813262,Germany,Wehr
2813270,Germany,Wehningen
2813284,Germany,Wehm
2813308,Germany,Wehingen
2813344,Germany,Wegscheid
2813345,Germany,Wegscheid
2813383,Germany,Wegeleben
2813390,Germany,Wegberg
2813405,Germany,Weferlingen
2813407,Germany,Wefensleben
2813410,Germany,Weeze
2813411,Germany,Weetzen
2813425,Germany,Weesby
2813427,Germany,Wees
2813433,Germany,Weener
2813442,Germany,Weede
2813451,Germany,Wedesbuettel
2813464,Germany,Wedel
2813493,Germany,Weddelbrook
2813498,Germany,Weddel
2813524,Germany,Wechselburg
2813531,Germany,Wechingen
2813573,Germany,Waxweiler
2813581,Germany,Wawern
2813638,Germany,Wattenheim
2813647,Germany,Wattenbek
2813660,Germany,Wathlingen
2813685,Germany,Wasungen
2813700,Germany,Wassertrudingen
2813723,Germany,Wasserlosen
2813728,Germany,Wasserliesch
2813732,Germany,Wasserleben
2813755,Germany,Wasserburg am Inn
2813786,Germany,Wassenberg
2813787,Germany,Wassenach
2813819,Germany,Wasenbach
2813847,Germany,Waschenbeuren
2813860,Germany,Wasbuttel
2813864,Germany,Wasbek
2813888,Germany,Wartmannsroth
2813914,Germany,Warthausen
2813931,Germany,Wartenberg-Rohrbach
2813935,Germany,Wartenberg
2814005,Germany,Warstein
2814011,Germany,Warsow
2814025,Germany,Warrenzin
2814042,Germany,Warnow
2814043,Germany,Warnow
2814047,Germany,Warnkenhagen
2814053,Germany,Warngau
2814062,Germany,Warnau
2814065,Germany,Warmsroth
2814066,Germany,Warmsen
2814077,Germany,Warmensteinach
2814078,Germany,Warmenau
2814088,Germany,Warmbronn
2814097,Germany,Warlin
2814107,Germany,Warin
2814127,Germany,Warendorf
2814131,Germany,Waren
2814133,Germany,Wardow
2814146,Germany,Wardenburg
2814153,Germany,Warburg
2814157,Germany,Warberg
2814181,Germany,Wanzleben
2814195,Germany,Wannweil
2814241,Germany,Wanna
2814266,Germany,Wangerooge
2814270,Germany,Wangen im Allgau
2814285,Germany,Wangen
2814287,Germany,Wangels
2814288,Germany,Wangelnstedt
2814294,Germany,Wang
2814297,Germany,Wanfried
2814305,Germany,Wandlitz
2814312,Germany,Wanderup
2814334,Germany,Wamckow
2814358,Germany,Walzbachtal
2814362,Germany,Waltrop
2814372,Germany,Walting
2814392,Germany,Waltershausen
2814393,Germany,Waltershausen
2814432,Germany,Walternienburg
2814445,Germany,Waltenhofen
2814462,Germany,Walsrode
2814465,Germany,Walsleben
2814469,Germany,Walsheim
2814476,Germany,Walsdorf
2814478,Germany,Walsdorf
2814479,Germany,Walschleben
2814486,Germany,Walpertskirchen
2814502,Germany,Walow
2814518,Germany,Wallstawe
2814526,Germany,Wallsbuell
2814533,Germany,Wallrath
2814570,Germany,Wallhausen
2814571,Germany,Wallhausen
2814572,Germany,Wallhausen
2814577,Germany,Wallhalben
2814582,Germany,Wallgau
2814588,Germany,Walleshausen
2814591,Germany,Wallertheim
2814592,Germany,Wallerstein
2814596,Germany,Wallersheim
2814599,Germany,Wallersdorf
2814612,Germany,Wallerfing
2814613,Germany,Wallerfangen
2814632,Germany,Wallenhorst
2814637,Germany,Wallenfels
2814640,Germany,Wallendorf
2814643,Germany,Wallendorf
2814667,Germany,Walldurn
2814668,Germany,Walldorf
2814670,Germany,Walldorf
2814718,Germany,Walkertshofen
2814733,Germany,Walkenried
2814747,Germany,Walheim
2814775,Germany,Waldstetten
2814776,Germany,Waldstetten
2814787,Germany,Waldsieversdorf
2814791,Germany,Waldshut-Tiengen
2814795,Germany,Waldsee
2814815,Germany,Waldsassen
2814832,Germany,Waldrach
2814840,Germany,Waldorf
2814843,Germany,Waldniel
2814846,Germany,Waldmunchen
2814847,Germany,Waldmuhlen
2814851,Germany,Waldmohr
2814853,Germany,Wald-Michelbach
2814874,Germany,Waldkraiburg
2814878,Germany,Waldkirchen
2814880,Germany,Waldkirchen
2814883,Germany,Waldkirch
2814888,Germany,Waldkappel
2814914,Germany,Waldhof-Falkenstein
2814956,Germany,Waldheim
2815032,Germany,Waldfischbach-Burgalben
2815035,Germany,Waldfeucht
2815046,Germany,Waldesch
2815048,Germany,Waldershof
2815059,Germany,Walderbach
2815074,Germany,Waldenburg
2815075,Germany,Waldenburg
2815076,Germany,Waldenbuch
2815101,Germany,Waldeck
2815115,Germany,Walddorfhaeslach
2815122,Germany,Walddorf
2815127,Germany,Waldbuttelbrunn
2815128,Germany,Waldburg
2815137,Germany,Waldbroel
2815138,Germany,Waldbreitbach
2815139,Germany,Waldbockelheim
2815180,Germany,Waldaschaff
2815186,Germany,Waldalgesheim
2815205,Germany,Wald
2815207,Germany,Wald
2815218,Germany,Walchum
2815228,Germany,Walchensee
2815297,Germany,Waischenfeld
2815300,Germany,Wain
2815303,Germany,Waigolshausen
2815315,Germany,Waidhofen
2815317,Germany,Waidhaus
2815328,Germany,Waibstadt
2815330,Germany,Waiblingen
2815345,Germany,Wahrenholz
2815378,Germany,Wahnebergen
2815388,Germany,Wahlwies
2815392,Germany,Wahlstedt
2815456,Germany,Wahlbach
2815484,Germany,Waging am See
2815487,Germany,Waghausel
2815507,Germany,Wagenhoff
2815523,Germany,Wagenfeld
2815552,Germany,Waffenbrunn
2815559,Germany,Wadgassen
2815563,Germany,Wadersloh
2815565,Germany,Wadern
2815574,Germany,Wadelsdorf
2815579,Germany,Waddeweitz
2815598,Germany,Wackersdorf
2815600,Germany,Wackersberg
2815605,Germany,Wackernheim
2815623,Germany,Wacken
2815651,Germany,Wachtendonk
2815678,Germany,Wachtberg
2815735,Germany,Wachenroth
2815739,Germany,Wachenheim
2815740,Germany,Wachenheim
2815745,Germany,Wachendorf
2815782,Germany,Wachau
2815784,Germany,Wabern
2815803,Germany,Waal
2815804,Germany,Waakirchen
2815807,Germany,Waake
2815812,Germany,Waabs
2815823,Germany,Vrees
2815824,Germany,Vreden
2816010,Germany,Vorstetten
2816043,Germany,Vorra
2816057,Germany,Vornbach
2816127,Germany,Vordorf
2816445,Germany,Voerden
2816495,Germany,Vorbeck
2816524,Germany,Volxheim
2816527,Germany,Voltlage
2816578,Germany,Vollersode
2816596,Germany,Volkstedt
2816616,Germany,Volkmarsen
2816630,Germany,Voelklingen
2816646,Germany,Volkertshausen
2816688,Germany,Voelkenroth
2816702,Germany,Volkach
2816734,Germany,Voigtstedt
2816760,Germany,Vohringen
2816761,Germany,Vohringen
2816762,Germany,Vohrenbach
2816769,Germany,Vohl
2816770,Germany,Vohenstrauss
2816776,Germany,Vohburg an der Donau
2816795,Germany,Vogtareuth
2816796,Germany,Vogt
2816876,Germany,Vogelsdorf
2816884,Germany,Vogelsberg
2816918,Germany,Vogelsang
2816920,Germany,Vogelsang
2817065,Germany,Voerde
2817105,Germany,Vlotho
2817122,Germany,Vitte
2817130,Germany,Visselhoevede
2817139,Germany,Visbek
2817146,Germany,Virneburg
2817148,Germany,Vipperow
2817154,Germany,Viol
2817202,Germany,Vilshofen
2817204,Germany,Vilsheim
2817207,Germany,Vilseck
2817209,Germany,Vilsbiburg
2817217,Germany,Villmar
2817220,Germany,Villingen-Schwenningen
2817222,Germany,Villingendorf
2817230,Germany,Villenbach
2817239,Germany,Vilgertshofen
2817311,Germany,Viersen
2817324,Germany,Viernheim
2817339,Germany,Vierkirchen
2817376,Germany,Vierden
2817394,Germany,Vienenburg
2817412,Germany,Vielank
2817483,Germany,Viechtach
2817506,Germany,Vettweiss
2817512,Germany,Vettelschoss
2817517,Germany,Vetschau
2817523,Germany,Vestenbergsgreuth
2817537,Germany,Versmold
2817576,Germany,Verl
2817581,Germany,Veringenstadt
2817599,Germany,Verden an der Aller
2817600,Germany,Verchen
2817620,Germany,Ventschow
2817627,Germany,Venningen
2817659,Germany,Vendersheim
2817670,Germany,Veltheim
2817674,Germany,Velten
2817679,Germany,Velpke
2817694,Germany,Vellberg
2817696,Germany,Vellahn
2817703,Germany,Velgast
2817704,Germany,Velen
2817714,Germany,Veldenz
2817717,Germany,Velden
2817719,Germany,Velden
2817722,Germany,Velburg
2817724,Germany,Velbert
2817725,Germany,Velber
2817733,Germany,Veitshochheim
2817736,Germany,Veitsbronn
2817752,Germany,Veilsdorf
2817769,Germany,Vehlitz
2817806,Germany,Veckenstedt
2817812,Germany,Vechta
2817813,Germany,Vechelde
2817818,Germany,Vaterstetten
2817823,Germany,Vastorf
2817841,Germany,Varrel
2817873,Germany,Varel
2817881,Germany,Varchentin
2817901,Germany,Valluhn
2817904,Germany,Valley
2817909,Germany,Vallendar
2817927,Germany,Vaihingen an der Enz
2817949,Germany,Vahldorf
2817950,Germany,Vahlde
2817951,Germany,Vahlbruch
2817953,Germany,Vagen
2817965,Germany,Vachendorf
2817970,Germany,Vacha
2818014,Germany,Utting am Ammersee
2818015,Germany,Utting
2818025,Germany,Uttenweiler
2818027,Germany,Uttenreuth
2818060,Germany,Uthleben
2818067,Germany,Uetersen
2818079,Germany,Utecht
2818080,Germany,Utarp
2818082,Germany,Ustersbach
2818094,Germany,Uslar
2818097,Germany,Usingen
2818099,Germany,Userin
2818107,Germany,Usedom
2818142,Germany,Urspringen
2818155,Germany,Ursensollen
2818170,Germany,Ursberg
2818180,Germany,Urnau
2818184,Germany,Urmitz
2818186,Germany,Urmersbach
2818203,Germany,Urft
2818230,Germany,Urbar
2818242,Germany,Urbach
2818246,Germany,Bad Urach
2818269,Germany,Uplengen
2818297,Germany,Upgant-Schott
2818309,Germany,Upahl
2818354,Germany,Unterwossen
2818386,Germany,Unterwilflingen
2818418,Germany,Unterwellenborn
2818475,Germany,Unterwaldbehrungen
2818514,Germany,Unterumbach
2818541,Germany,Unterthingau
2818677,Germany,Untersiemau
2818705,Germany,Unterschweinbach
2818719,Germany,Unterschwaningen
2818743,Germany,Unterschonau
2818754,Germany,Unterschneidheim
2818766,Germany,Unterschleissheim
2818787,Germany,Unterschefflenz
2818818,Germany,Unterroth
2818879,Germany,Unterreit
2818889,Germany,Unterreichenbach
2818916,Germany,Unterpreppach
2818929,Germany,Unterpleichfeld
2818938,Germany,Unterpfraundorf
2818999,Germany,Unterneukirchen
2819030,Germany,Untermunkheim
2819075,Germany,Untermerzbach
2819081,Germany,Untermeitingen
2819103,Germany,Untermarchtal
2819163,Germany,Unterleiterbach
2819187,Germany,Unterlangenstadt
2819388,Germany,Unterheinriet
2819399,Germany,Unterhausen
2819401,Germany,Unterhausen
2819465,Germany,Unterhaching
2819479,Germany,Untergruppenbach
2819497,Germany,Untergriesbach
2819568,Germany,Unterfoehring
2819608,Germany,Unteressendorf
2819710,Germany,Unterensingen
2819738,Germany,Untereisesheim
2819823,Germany,Unterdietfurt
2819825,Germany,Unterdiessen
2819828,Germany,Unterdielbach
2819892,Germany,Unterbreizbach
2819978,Germany,Unterbachern
2820016,Germany,Unterankenreute
2820020,Germany,Unterammergau
2820035,Germany,Unteralba
2820071,Germany,Unseburg
2820084,Germany,Unnau
2820087,Germany,Unna
2820088,Germany,Unlingen
2820099,Germany,Unkenbach
2820101,Germany,Unkel
2820107,Germany,Ungstein
2820122,Germany,Ungerhausen
2820145,Germany,Unering
2820150,Germany,Undenheim
2820151,Germany,Undeloh
2820169,Germany,Ummerstadt
2820172,Germany,Ummern
2820178,Germany,Ummendorf
2820179,Germany,Ummendorf
2820190,Germany,Umkirch
2820203,Germany,Uelvesbull
2820217,Germany,Ulrichstein
2820240,Germany,Ulmet
2820249,Germany,Ulmen
2820256,Germany,Ulm
2820295,Germany,Ulbersdorf
2820322,Germany,Uehrde
2820334,Germany,Uehlfeld
2820338,Germany,Uhler
2820407,Germany,Uhingen
2820419,Germany,Uffing
2820423,Germany,Uffenheim
2820436,Germany,Uetze
2820439,Germany,Uettingen
2820456,Germany,Uelzen
2820457,Germany,Uelversheim
2820458,Germany,Uelsen
2820460,Germany,Uelitz
2820465,Germany,Uedem
2820471,Germany,Ueckermuende
2820472,Germany,UEckeritz
2820474,Germany,Uebigau
2820486,Germany,Udler
2820496,Germany,Udersdorf
2820498,Germany,Uder
2820499,Germany,Udenheim
2820522,Germany,UEckeritz
2820533,Germany,Uchtelhausen
2820537,Germany,Uchte
2820564,Germany,Ubersee
2820577,Germany,Uberlingen
2820583,Germany,Uberherrn
2820621,Germany,UEbach-Palenberg
2820624,Germany,Tschernitz
2820643,Germany,Twistringen
2820648,Germany,Twiste
2820649,Germany,Twist
2820687,Germany,Twedt
2820691,Germany,Tuetzpatz
2820692,Germany,Tutzing
2820693,Germany,Tuttlingen
2820694,Germany,Tuettleben
2820697,Germany,Tuttendorf
2820704,Germany,Tutow
2820714,Germany,Tuessling
2820716,Germany,Tussenhausen
2820735,Germany,Turnow
2820752,Germany,Turkheim
2820775,Germany,Tuntenhausen
2820786,Germany,Tuningen
2820819,Germany,Tulling
2820823,Germany,Tulau
2820851,Germany,Tuchenbach
2820856,Germany,Tucheim
2820859,Germany,Landkreis Tuebingen
2820866,Germany,Tschirn
2820882,Germany,Trusetal
2820905,Germany,Trunkelsberg
2820912,Germany,Trulben
2820930,Germany,Truchtlaching
2820964,Germany,Trostberg an der Alz
2820967,Germany,Trostau
2820973,Germany,Trossingen
2821022,Germany,Trollenhagen
2821029,Germany,Troisdorf
2821065,Germany,Trochtelfingen
2821081,Germany,Trittenheim
2821085,Germany,Trittau
2821094,Germany,Triptis
2821099,Germany,Trippstadt
2821118,Germany,Trimport
2821121,Germany,Trimbs
2821143,Germany,Triftern
2821157,Germany,Trierweiler
2821164,Germany,Trier
2821175,Germany,Triefenstein
2821192,Germany,Triebes
2821203,Germany,Trieb
2821211,Germany,Tribsees
2821216,Germany,Triberg im Schwarzwald
2821248,Germany,Treuenbrietzen
2821251,Germany,Treuen
2821254,Germany,Treuchtlingen
2821294,Germany,Treptow
2821330,Germany,Trennewurth
2821336,Germany,Trendelburg
2821342,Germany,Tremsbuttel
2821362,Germany,Treis-Karden
2821389,Germany,Treia
2821395,Germany,Treffurt
2821400,Germany,Treffelstein
2821408,Germany,Trechtingshausen
2821416,Germany,Trebur
2821418,Germany,Trebsen
2821444,Germany,Trebgast
2821450,Germany,Trebendorf
2821465,Germany,Trebbin
2821488,Germany,Trautskirchen
2821498,Germany,Trautenstein
2821504,Germany,Trausnitz
2821513,Germany,Traunwalchen
2821515,Germany,Traunstein
2821517,Germany,Traunreut
2821546,Germany,Trassenheide
2821558,Germany,Trappenkamp
2821606,Germany,Tramm
2821617,Germany,Traitsching
2821622,Germany,Traisen
2821633,Germany,Train
2821687,Germany,Trabitz
2821690,Germany,Traben-Trarbach
2821736,Germany,Tostedt
2821774,Germany,Tornow
2821779,Germany,Tornesch
2821802,Germany,Torgelow
2821807,Germany,Torgau
2821843,Germany,Toppenstedt
2821878,Germany,Toenning
2821899,Germany,Toenisvorst
2821919,Germany,Tommelsdorf
2821956,Germany,Tolk
2821963,Germany,Toging am Inn
2821975,Germany,Todtnau
2821980,Germany,Todtmoos
2821985,Germany,Todtenweis
2822017,Germany,Todesfelde
2822029,Germany,Todendorf
2822073,Germany,Titz
2822075,Germany,Tittmoning
2822076,Germany,Tittling
2822078,Germany,Titting
2822083,Germany,Titisee-Neustadt
2822087,Germany,Tiste
2822100,Germany,Tirschenreuth
2822101,Germany,Tirschendorf
2822118,Germany,Tinnum
2822160,Germany,Timmendorf Beach
2822168,Germany,Timmaspe
2822368,Germany,Tiefenort
2822401,Germany,Tiefenbronn
2822432,Germany,Tiefenbach
2822434,Germany,Tiefenbach
2822456,Germany,Tiefenau
2822471,Germany,Tiddische
2822484,Germany,Thyrnau
2822522,Germany,Thurnau
2822542,Germany,
2822563,Germany,Thungersheim
2822564,Germany,Thungen
2822574,Germany,Thundorf
2822595,Germany,Thum
2822599,Germany,Thulendorf
2822660,Germany,Thonhausen
2822684,Germany,Thomm
2822703,Germany,Thomasburg
2822713,Germany,Tholey
2822736,Germany,Thierstein
2822737,Germany,Thiersheim
2822749,Germany,Thierhaupten
2822755,Germany,Thiergarten
2822786,Germany,Thiendorf
2822822,Germany,Theuma
2822837,Germany,Thesenvitz
2822840,Germany,Thermalbad Wiesenbad
2822868,Germany,Themar
2822872,Germany,Theley
2822903,Germany,Theilheim
2822930,Germany,Thedinghausen
2822939,Germany,Tharandt
2822958,Germany,Thannhausen
2823024,Germany,Thandorf
2823026,Germany,Thamsbrueck
2823034,Germany,Thalwenden
2823044,Germany,Thalmassing
2823045,Germany,Thalmassing
2823049,Germany,Thallwitz
2823052,Germany,Thallichtenberg
2823081,Germany,Thalheim
2823087,Germany,Thalhausen
2823126,Germany,Thalfingen
2823137,Germany,Thaleischweiler-Froschen
2823141,Germany,Thale
2823218,Germany,Thaden
2823226,Germany,Tevenhausen
2823230,Germany,Teutschenthal
2823233,Germany,Teutleben
2823245,Germany,Teuschnitz
2823256,Germany,Teupitz
2823257,Germany,Teunz
2823259,Germany,Teugn
2823355,Germany,Teuchern
2823360,Germany,Teublitz
2823368,Germany,Tettnang Castle
2823372,Germany,Tettenweis
2823388,Germany,Tettenagger
2823395,Germany,Tettau
2823398,Germany,Teterow
2823426,Germany,Tespe
2823486,Germany,Tensfeld
2823497,Germany,Tennenbronn
2823504,Germany,Teningen
2823515,Germany,Tengen
2823533,Germany,Templin
2823567,Germany,Teltow
2823578,Germany,Tellingstedt
2823579,Germany,Tellig
2823590,Germany,Telgte
2823603,Germany,Teistungen
2823605,Germany,Teisnach
2823608,Germany,Teising
2823611,Germany,Teisendorf
2823625,Germany,Teichwolframsdorf
2823667,Germany,Teicha
2823674,Germany,Teglingen
2823679,Germany,Tegernsee
2823682,Germany,Tegernheim
2823728,Germany,Tecklenburg
2823738,Germany,Techentin
2823755,Germany,Tawern
2823795,Germany,Taura
2823799,Germany,Taunusstein
2823810,Germany,Taufkirchen
2823812,Germany,Taufkirchen
2823835,Germany,Tauche
2823836,Germany,Taucha
2823854,Germany,Tauberbischofsheim
2823936,Germany,Tating
2823953,Germany,Tastrup
2823968,Germany,Markt Taschendorf
2823978,Germany,Tarp
2823989,Germany,Tarmstedt
2823993,Germany,Tarbek
2824005,Germany,Tapfheim
2824020,Germany,Tantow
2824027,Germany,Tannroda
2824053,Germany,Tannheim
2824063,Germany,Tannesberg
2824208,Germany,Tanne
2824227,Germany,Tanna
2824229,Germany,Tann
2824230,Germany,Tann
2824245,Germany,Tangstedt
2824246,Germany,Tangstedt
2824254,Germany,Tangermuende
2824255,Germany,Tangerhuette
2824284,Germany,Tamm
2824285,Germany,Tambach-Dietharz
2824297,Germany,Talling
2824379,Germany,Tagmersheim
2824393,Germany,Taferrot
2824419,Germany,Taching am See
2824420,Germany,Tacherting
2824431,Germany,Taben-Rodt
2824437,Germany,Tabarz
2824441,Germany,Taarstedt
2824448,Germany,Syrau
2824461,Germany,Syke
2824545,Germany,Sussen
2824564,Germany,Suesel
2824572,Germany,Surwold
2824582,Germany,Surheim
2824593,Germany,Surberg
2824602,Germany,Supplingenburg
2824603,Germany,Supplingen
2824609,Germany,Sueplingen
2824623,Germany,Suenna
2824655,Germany,Sundern
2824687,Germany,Sunching
2824710,Germany,Sulzthal
2824729,Germany,Sulzheim
2824730,Germany,Sulzheim
2824738,Germany,Sulzfeld am Main
2824739,Germany,Suelzfeld
2824741,Germany,Sulzfeld
2824742,Germany,Sulzfeld
2824753,Germany,Sulzemoos
2824767,Germany,Sulzdorf an der Lederhecke
2824776,Germany,Sulzburg
2824787,Germany,Sulzberg
2824801,Germany,Sulzbach-Rosenberg
2824804,Germany,Sulzbach an der Murr
2824806,Germany,Sulzbach am Main
2824837,Germany,Sulzbach
2824841,Germany,Sulzbach
2824855,Germany,Sulz am Neckar
2824902,Germany,Sulingen
2824907,Germany,Sulfeld
2824926,Germany,Sukow
2824940,Germany,Suhlendorf
2824948,Germany,Suhl
2824954,Germany,Sugenheim
2824967,Germany,Sudwalde
2824998,Germany,Sudlohn
2825077,Germany,Suederstapel
2825091,Germany,Suderode
2825137,Germany,Suederheistedt
2825158,Germany,Suderende
2825180,Germany,Suderburg
2825186,Germany,Suderbrarup
2825196,Germany,Suederau
2825275,Germany,Stutzengrun
2825297,Germany,Stuttgart
2825406,Germany,Stulln
2825410,Germany,Stukenbrock
2825422,Germany,Stuhr
2825429,Germany,Stuhlingen
2825507,Germany,Stubersheim
2825519,Germany,Stubenberg
2825553,Germany,Stubbendorf
2825602,Germany,Struth
2825638,Germany,Strullendorf
2825647,Germany,Struckum
2825716,Germany,Stromberg
2825733,Germany,Strohn
2825740,Germany,Strohkirchen
2826079,Germany,Strausberg-Vorstadt
2826082,Germany,Strausberg
2826088,Germany,Straupitz
2826099,Germany,Straubing
2826181,Germany,Bessenbach
2826258,Germany,Strasburg
2826277,Germany,Strande
2826287,Germany,Stralsund
2826290,Germany,Stralendorf
2826304,Germany,Straelen
2826328,Germany,Stottwang
2826363,Germany,Stoesitz
2826380,Germany,Stoernstein
2826403,Germany,Storkow
2826503,Germany,Stolzenau
2826511,Germany,Stoltenberg
2826532,Germany,Stolpen
2826536,Germany,Stolpe
2826584,Germany,Stollberg
2826591,Germany,Stolk
2826595,Germany,Stolberg
2826619,Germany,Stoeffin
2826623,Germany,Stoffenried
2826636,Germany,Stoetze
2826637,Germany,Stodtlen
2826670,Germany,Stockstadt am Main
2826671,Germany,Stockstadt am Rhein
2826679,Germany,Stocksee
2826681,Germany,Stockse
2826686,Germany,Stocksberg
2826743,Germany,Stockheim
2826861,Germany,Stockelsdorf
2826909,Germany,Stockach
2826973,Germany,Stipshausen
2826997,Germany,Stimpfach
2827108,Germany,Stiege
2827166,Germany,Steyerberg
2827168,Germany,Stexwig
2827179,Germany,Steutz
2827197,Germany,Stettfeld
2827206,Germany,Stettenhofen
2827216,Germany,Stetten am Kalten Markt
2827238,Germany,Stetten
2827240,Germany,Stetten
2827284,Germany,Sterup
2827318,Germany,Sternenfels
2827336,Germany,Sternberg
2827406,Germany,Stephanskirchen
2827414,Germany,Stepfershausen
2827479,Germany,Stendal
2827481,Germany,Stemshorn
2827527,Germany,Stelzenberg
2827544,Germany,Stellshagen
2827574,Germany,Stelle
2827602,Germany,Steisslingen
2827615,Germany,Steinweiler
2827688,Germany,Steinsberg
2827862,Germany,Steinkirchen
2827950,Germany,Steinhorst
2827951,Germany,Steinhorst
2827955,Germany,Steinhoring
2827965,Germany,Steinhofel
2827988,Germany,Steinheim am der Murr
2827989,Germany,Steinheim am Albuch
2827990,Germany,Steinheim
2828007,Germany,Steinhausen an der Rottum
2828017,Germany,Steinhausen
2828018,Germany,Steinhausen
2828050,Germany,Steinhagen
2828097,Germany,Steinfurth
2828105,Germany,Steinfurt
2828131,Germany,Steinfeld
2828136,Germany,Steinfeld
2828140,Germany,Steinfeld
2828141,Germany,Steinfeld
2828206,Germany,Steinenbronn
2828228,Germany,Steinen
2828241,Germany,Steinefrenz
2828270,Germany,Steindorf
2828396,Germany,Steinbergkirche
2828685,Germany,Stein
2828723,Germany,Steinbach-Hallenberg
2828735,Germany,Steinbach am Wald
2828737,Germany,Steinbach am Taunus
2828738,Germany,Steinbach am Donnersberg
2828871,Germany,Steinau an der Strasse
2828911,Germany,Steinach
2828993,Germany,Steimbke
2829011,Germany,Steigra
2829130,Germany,Stegen
2829145,Germany,Stegaurach
2829154,Germany,Steffenshagen
2829161,Germany,Steffeln
2829218,Germany,Stedesdorf
2829219,Germany,Stedesand
2829279,Germany,Stebbach
2829318,Germany,Staufen im Breisgau
2829322,Germany,Staufenberg
2829345,Germany,Staudt
2829353,Germany,Staudernheim
2829375,Germany,Staudach-Egerndach
2829402,Germany,Stauchitz
2829422,Germany,Stassfurt
2829457,Germany,Starnberg
2829509,Germany,Stapelfeld
2829542,Germany,Stangenroth
2829569,Germany,Stamsried
2829582,Germany,Stammham
2829595,Germany,Stammbach
2829638,Germany,Stakendorf
